MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo
311424704,2026-03-16T02:09:36,19.350778,71.227198,10.5,314.2,309.2,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T02:12:32,19.356931,71.220613,10.3,315.0,319.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T02:16:34,19.365325,71.211799,10.8,314.4,315.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T02:18:29,19.369432,71.207102,10.8,314.0,318.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T02:21:01,19.374669,71.201552,10.7,314.1,312.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T02:24:18,19.381397,71.194015,10.2,314.2,315.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T02:27:58,19.389132,71.185806,10.5,314.6,317.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T02:33:08,19.399968,71.174114,11.0,315.0,311.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T02:36:48,19.407627,71.166013,10.1,314.8,315.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T02:39:19,19.412747,71.160452,10.5,314.3,315.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T02:45:48,19.426436,71.145781,11.0,313.7,315.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T02:48:09,19.431133,71.140189,10.5,313.2,312.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T02:50:53,19.436729,71.134158,10.6,315.0,318.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T02:53:54,19.443197,71.127402,10.8,314.6,310.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T02:57:37,19.450732,71.119074,10.5,314.5,311.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:00:30,19.456833,71.112664,10.9,314.5,317.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:03:10,19.462321,71.106586,10.7,314.0,313.2,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:05:59,19.468204,71.10017,11.0,314.8,314.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:09:19,19.47516,71.092872,10.8,314.5,310.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:12:49,19.482565,71.084678,10.5,314.0,312.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:15:06,19.487367,71.079446,10.9,314.4,314.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:18:10,19.493719,71.072582,10.7,314.0,314.0,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:20:59,19.499502,71.066109,11.0,314.0,309.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:24:17,19.506296,71.058775,10.6,313.5,315.9,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:27:32,19.512838,71.051218,10.8,314.3,313.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:31:10,19.520704,71.04313,10.7,314.7,320.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:33:29,19.525238,71.037942,10.5,314.1,313.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:36:23,19.531313,71.031505,10.6,315.1,315.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:42:40,19.54459,71.017115,10.7,314.5,315.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:45:12,19.549799,71.011719,11.1,314.8,316.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:49:14,19.558409,71.002372,10.9,314.1,317.0,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:51:24,19.56279,70.997494,11.1,313.3,311.2,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:54:30,19.569147,70.990286,10.7,314.3,315.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T03:57:36,19.575798,70.98336,10.5,315.4,314.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:00:32,19.581902,70.976935,10.8,314.3,310.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:03:57,19.588909,70.96909,10.4,313.4,315.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:06:12,19.593424,70.96402,10.8,314.0,319.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:09:41,19.600714,70.95613,10.9,313.8,317.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:12:28,19.606391,70.949657,10.6,314.3,313.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:15:46,19.613392,70.942358,10.3,315.1,316.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:18:20,19.618624,70.936719,11.0,314.5,316.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:21:17,19.624837,70.930005,11.0,314.2,313.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:24:40,19.631946,70.922196,10.7,314.0,313.9,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:27:32,19.637661,70.915906,10.5,313.6,319.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:30:07,19.643092,70.909754,10.8,314.1,319.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:33:54,19.65103,70.901232,10.7,315.3,311.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:36:40,19.656856,70.895266,10.2,314.7,310.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:39:23,19.662439,70.888986,11.2,313.7,316.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:45:32,19.675213,70.874973,10.7,313.9,315.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:48:39,19.681588,70.867853,10.7,314.4,312.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:50:50,19.686235,70.863022,10.9,314.8,315.2,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:54:33,19.693977,70.854614,10.7,314.3,314.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:57:39,19.700406,70.847574,10.9,314.0,318.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T04:59:34,19.704437,70.843094,10.7,314.5,316.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-03-16T05:03:29,19.71261,70.834385,10.8,314.9,317.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311824287,2026-03-15T20:11:53,20.075766,71.950583,13.6,204.8,201.5,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:14:22,20.067393,71.946469,13.4,204.5,209.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:18:30,20.053351,71.939722,12.8,204.0,205.5,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:20:59,20.044825,71.93576,13.3,203.8,203.5,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:24:01,20.034736,71.930993,13.5,205.5,200.9,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:26:46,20.025558,71.925994,13.6,205.3,203.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:29:49,20.015121,71.921142,13.5,204.2,207.5,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:33:14,20.003818,71.915608,12.7,204.7,206.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:35:52,19.994948,71.911283,13.5,204.5,201.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:39:04,19.984071,71.906046,13.4,203.8,203.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:41:49,19.974498,71.90168,13.6,204.3,202.9,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:44:46,19.964759,71.896781,13.1,204.9,202.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:47:23,19.956282,71.892703,13.4,204.1,201.5,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:50:10,19.946602,71.888126,13.6,204.0,202.9,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:53:47,19.934255,71.882292,13.1,204.5,201.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:56:54,19.924106,71.877232,12.8,204.6,200.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T20:59:25,19.915493,71.873152,13.7,204.6,202.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:02:52,19.903982,71.867431,13.4,204.1,197.1,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:05:54,19.893675,71.86279,13.3,204.1,208.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:08:06,19.886265,71.858992,13.5,205.5,208.9,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:11:33,19.874638,71.853151,13.2,204.7,204.6,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:15:02,19.862959,71.847603,12.8,204.6,207.6,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:18:01,19.853043,71.842657,13.3,204.1,203.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:20:28,19.84466,71.838887,13.3,203.5,204.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:23:56,19.832681,71.833232,13.3,204.4,204.6,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:27:15,19.82174,71.827816,12.9,204.2,206.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:30:10,19.812001,71.823373,13.9,204.2,203.1,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:32:51,19.802954,71.818846,13.7,204.5,207.0,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:35:43,19.793119,71.814214,13.3,204.8,206.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:38:39,19.783374,71.80925,13.2,204.9,205.2,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:42:03,19.771905,71.803733,13.1,204.3,198.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:44:57,19.762301,71.799144,13.1,203.9,199.9,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:48:07,19.751303,71.794039,13.3,204.5,202.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:50:56,19.741821,71.78923,13.2,204.5,208.5,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:54:11,19.730896,71.784156,13.3,203.9,202.5,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T21:56:55,19.721642,71.779736,13.4,204.3,206.1,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:00:10,19.710648,71.774442,13.5,204.3,198.2,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:03:12,19.700229,71.76946,13.5,204.5,203.7,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:05:36,19.6924,71.765606,12.9,204.6,205.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:08:14,19.683591,71.761371,13.3,204.2,203.9,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:12:26,19.669317,71.754584,13.4,204.3,208.5,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:14:59,19.661027,71.750532,13.3,204.1,204.1,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:17:16,19.653098,71.746876,13.2,204.5,206.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:20:38,19.641908,71.741274,13.6,204.7,211.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:24:10,19.62988,71.73553,12.8,204.1,202.5,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:26:47,19.621103,71.731387,13.4,204.1,204.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:29:42,19.611211,71.726684,13.4,204.6,208.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:33:23,19.598893,71.720591,13.7,204.3,205.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:35:30,19.591608,71.717301,13.3,203.8,202.0,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:38:36,19.581238,71.712321,13.4,204.3,206.7,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:41:58,19.569884,71.706913,13.2,204.1,204.1,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:45:01,19.559481,71.702009,13.5,204.9,199.7,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:48:04,19.549312,71.69679,13.7,205.1,204.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:51:13,19.538891,71.691795,13.8,204.0,206.1,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:57:04,19.518976,71.682322,13.5,204.7,203.1,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T22:59:47,19.50986,71.677843,13.5,204.8,205.5,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:02:54,19.499341,71.672708,13.3,204.0,207.1,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:05:55,19.489049,71.668012,13.1,203.8,205.6,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:08:58,19.478544,71.663,13.4,204.4,205.6,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:12:10,19.468064,71.657924,13.5,204.3,204.2,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:15:05,19.457916,71.653101,13.2,204.8,210.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:17:54,19.448818,71.648515,13.3,204.3,199.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:20:36,19.439598,71.644316,13.2,203.9,197.7,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:23:54,19.428506,71.638949,13.3,204.1,197.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:26:52,19.4183,71.634207,13.8,203.5,208.0,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:29:57,19.407845,71.629416,13.3,204.5,208.5,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:33:41,19.395479,71.623182,13.6,204.9,202.1,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:35:42,19.388645,71.619948,13.5,204.6,199.2,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:39:02,19.37733,71.614375,13.9,204.7,206.6,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:42:16,19.36649,71.609132,13.1,204.0,203.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:44:55,19.35784,71.605181,13.1,204.3,201.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:48:44,19.344794,71.59875,13.9,204.8,201.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:50:45,19.337997,71.595473,13.3,204.0,205.1,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:54:00,19.327005,71.590338,13.5,204.1,204.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:56:36,19.318319,71.586144,13.5,204.4,206.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-15T23:59:45,19.307477,71.580951,14.1,204.0,205.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:02:58,19.296429,71.575832,12.9,203.8,201.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:06:11,19.285786,71.570821,13.2,204.8,199.0,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:09:00,19.276416,71.566056,13.3,204.8,209.1,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:12:20,19.264963,71.560606,13.4,203.7,207.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:14:51,19.256575,71.556822,13.0,203.8,203.2,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:17:46,19.246688,71.552071,12.9,204.8,199.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:21:51,19.233119,71.545346,13.2,205.0,203.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:24:02,19.225723,71.541742,13.2,204.2,204.2,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:26:37,19.216946,71.537649,13.1,203.9,208.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:29:38,19.206793,71.532879,13.2,203.7,208.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:32:33,19.196904,71.528329,13.2,204.5,204.0,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:36:13,19.184527,71.522154,13.8,204.5,202.0,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:38:45,19.175838,71.518185,13.5,203.5,200.6,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:41:56,19.165013,71.513155,13.3,205.0,208.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:44:52,19.155376,71.508085,13.4,204.5,208.1,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:48:09,19.14431,71.503184,13.2,204.1,206.1,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:50:35,19.136202,71.499016,13.4,204.6,204.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:53:30,19.126398,71.494492,13.0,204.0,208.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T00:56:58,19.114699,71.4889,13.9,203.8,202.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T01:00:06,19.103844,71.48395,14.0,204.0,200.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T01:03:00,19.094119,71.479217,13.4,205.4,209.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T01:05:36,19.085474,71.474717,13.2,204.9,203.2,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T01:09:08,19.073769,71.46921,13.0,203.7,203.2,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T01:11:37,19.06526,71.465313,13.2,203.9,201.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T01:14:42,19.05483,71.460321,13.1,204.0,202.7,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-03-16T01:17:33,19.045059,71.455818,13.4,203.5,202.7,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
351216929,2026-03-15T20:09:38,19.345799,72.089675,10.3,294.2,290.0,MT TEMPEST PEARL,IMO1216929,MT6929,80,0,187.0,33.4,10.1,80
351216929,2026-03-15T20:13:03,19.349987,72.07979,11.0,293.6,289.8,MT TEMPEST PEARL,IMO1216929,MT6929,80,0,187.0,33.4,10.1,80
351216929,2026-03-15T20:15:21,19.352761,72.072768,10.9,292.0,299.1,MT TEMPEST PEARL,IMO1216929,MT6929,80,0,187.0,33.4,10.1,80
351216929,2026-03-15T20:18:26,19.356135,72.063669,10.9,292.9,289.5,MT TEMPEST PEARL,IMO1216929,MT6929,80,0,187.0,33.4,10.1,80
351216929,2026-03-15T20:21:37,19.360076,72.054391,11.0,293.4,286.4,MT TEMPEST PEARL,IMO1216929,MT6929,80,0,187.0,33.4,10.1,80
351216929,2026-03-15T20:24:04,19.362935,72.047016,11.6,292.5,291.2,MT TEMPEST PEARL,IMO1216929,MT6929,80,0,187.0,33.4,10.1,80
351216929,2026-03-15T20:27:43,19.367295,72.035952,11.3,292.6,292.1,MT TEMPEST PEARL,IMO1216929,MT6929,80,0,187.0,33.4,10.1,80
351216929,2026-03-15T20:30:59,19.371109,72.026192,10.4,292.2,294.1,MT TEMPEST PEARL,IMO1216929,MT6929,80,0,187.0,33.4,10.1,80
351216929,2026-03-15T20:33:44,19.374204,72.01801,10.6,292.5,292.9,MT TEMPEST PEARL,IMO1216929,MT6929,80,0,187.0,33.4,10.1,80
